ASN,subnet,name
44530,45.158.68.0/22,HOPUS HOPUS SAS
44530,185.97.140.0/22,HOPUS HOPUS SAS
44530,2a02:e58::/29,HOPUS HOPUS SAS
44583,185.23.136.0/23,ANDREXEN-AS AMPLEMENT SAS
44583,2a04:1fc0::/29,ANDREXEN-AS AMPLEMENT SAS
44726,195.42.124.0/23,MAGELLAN MAGELLAN SAS
44788,91.199.242.0/24,ASN-CRITEO-EUROPE Criteo Technology SAS
44788,91.212.98.0/24,ASN-CRITEO-EUROPE Criteo Technology SAS
44788,178.250.0.0/21,ASN-CRITEO-EUROPE Criteo Technology SAS
44788,185.235.84.0/22,ASN-CRITEO-EUROPE Criteo Technology SAS
44788,2a02:2638::/32,ASN-CRITEO-EUROPE Criteo Technology SAS
44821,5.253.132.0/22,ONEOP Koesio Nord Ouest SAS
44821,185.23.138.0/23,ONEOP Koesio Nord Ouest SAS
44821,185.148.252.0/22,ONEOP Koesio Nord Ouest SAS
44821,2a07:6380::/29,ONEOP Koesio Nord Ouest SAS
44850,91.203.32.0/22,IRD-AS EPA Institut de Recherche pour le Developpement
44887,185.46.165.0/24,AravisConnect AMETIS SCRL
44887,193.35.209.0/24,AravisConnect AMETIS SCRL
44887,2a14:3e00::/29,AravisConnect AMETIS SCRL
44902,80.75.144.0/21,COV-ASN Covage Infra SASU
44902,93.95.56.0/21,COV-ASN Covage Infra SASU
44902,178.19.128.0/20,COV-ASN Covage Infra SASU
44902,178.22.144.0/21,COV-ASN Covage Infra SASU
44902,185.6.212.0/22,COV-ASN Covage Infra SASU
44902,185.89.128.0/22,COV-ASN Covage Infra SASU
44902,185.169.88.0/22,COV-ASN Covage Infra SASU
44902,2a02:2358::/32,COV-ASN Covage Infra SASU
44902,2a03:16c0::/32,COV-ASN Covage Infra SASU
44902,2a0f:a800::/32,COV-ASN Covage Infra SASU
44976,91.204.116.0/22,HIWIT_AS AZNET s.a.r.l.
44976,176.67.128.0/19,HIWIT_AS AZNET s.a.r.l.
44976,185.197.184.0/22,HIWIT_AS AZNET s.a.r.l.
44976,194.150.236.0/23,HIWIT_AS AZNET s.a.r.l.
44994,160.238.52.0/22,IPEVA-FR IPEVA SARL
44994,185.102.160.0/22,IPEVA-FR IPEVA SARL
44994,2a06:2540::/29,IPEVA-FR IPEVA SARL
45021,86.104.228.0/24,NODL-CH BIP21 SAS
45021,193.22.128.0/24,NODL-CH BIP21 SAS
45021,2a12:8e40::/29,NODL-CH BIP21 SAS
45023,193.200.60.0/24,OXXODATA-AS OXXODATA SASU
45050,46.182.40.0/21,FR-HIPAY-AS HiPay SAS
45050,185.242.128.0/22,FR-HIPAY-AS HiPay SAS
45050,195.158.240.0/23,FR-HIPAY-AS HiPay SAS
45050,2a0c:cb80::/29,FR-HIPAY-AS HiPay SAS
47127,91.209.191.0/24,TELEMAQUE TELEMAQUE SAS
47127,2001:67c:2b3c::/48,TELEMAQUE TELEMAQUE SAS
47184,91.213.236.0/24,TOUIX-AS TOUIX
47184,2001:7f8:68::/48,TOUIX-AS TOUIX
47214,193.34.197.128/25,LILLIX-AS EURABITS Association
47214,193.43.0.0/26,LILLIX-AS EURABITS Association
47214,2001:7f8:6d::/48,LILLIX-AS EURABITS Association
47233,77.91.240.0/21,SERC SICAE DU CARMAUSIN SA
47239,2a07:1bc0::/29,LIMOPS LimOps SAS
47268,195.216.249.0/24,ZANOX Awin SAS
47300,193.203.108.0/23,INRS-AS Institut National Recherche Securite
47314,194.156.202.0/23,VINCI VINCI SA
47314,2a02:2098::/29,VINCI VINCI SA
47413,185.144.192.0/22,teleric Teleric SAS
47413,2a07:4100::/29,teleric Teleric SAS
47420,176.52.184.0/21,TOLUNA Toluna SAS
47420,2a02:f180::/29,TOLUNA Toluna SAS
47455,185.144.252.0/22,CYBERTESTSYSTEMS-AS Cyber Test Systems SAS
47455,2a07:4200::/29,CYBERTESTSYSTEMS-AS Cyber Test Systems SAS
47494,91.208.222.0/24,SNRM Softway Medical SAS
47494,193.23.123.0/24,SNRM Softway Medical SAS
47548,5.149.176.0/20,FLOWLINE Flow Line Technologies SAS
47548,185.216.36.0/22,FLOWLINE Flow Line Technologies SAS
47548,2a00:b7c0::/32,FLOWLINE Flow Line Technologies SAS
47599,193.203.96.0/23,AdeccoItServices Adecco It Services SAS
47600,185.45.150.0/24,RUBIXDATACENTER RUBIX DATACENTER SAS
47600,2a13:cac0::/29,RUBIXDATACENTER RUBIX DATACENTER SAS
47608,80.82.224.0/20,GIGALIS-AS GROUPEMENT D'INTERET PUBLIC GIGALIS
47608,185.218.152.0/22,GIGALIS-AS GROUPEMENT D'INTERET PUBLIC GIGALIS
47608,2a00:1960::/32,GIGALIS-AS GROUPEMENT D'INTERET PUBLIC GIGALIS
47612,195.190.3.0/24,MORGAN-HAMART-AS MORGAN HAMART
47648,152.89.188.0/22,NOREST-SERVICES NOREST SERVICES SAS
47648,185.239.196.0/22,NOREST-SERVICES NOREST SERVICES SAS
47648,195.68.248.0/23,NOREST-SERVICES NOREST SERVICES SAS
47648,195.68.254.0/23,NOREST-SERVICES NOREST SERVICES SAS
47648,2a0c:6180::/29,NOREST-SERVICES NOREST SERVICES SAS
47730,45.148.160.0/22,jeandelestre Streeming SAS
47730,185.27.76.0/22,jeandelestre Streeming SAS
47730,194.114.145.0/24,jeandelestre Streeming SAS
47730,2a00:92a0::/29,jeandelestre Streeming SAS
47730,2a0f:200::/29,jeandelestre Streeming SAS
47820,91.205.116.0/22,AS-CEGID CEGID S.A.
47820,91.209.107.0/24,AS-CEGID CEGID S.A.
47820,109.234.0.0/21,AS-CEGID CEGID S.A.
47820,185.148.224.0/22,AS-CEGID CEGID S.A.
47820,185.232.192.0/22,AS-CEGID CEGID S.A.
47820,193.242.174.0/23,AS-CEGID CEGID S.A.
47820,2a07:6200::/29,AS-CEGID CEGID S.A.
47833,94.125.104.0/21,AGORANET AGORA CALYCE SpAS
47833,185.60.148.0/22,AGORANET AGORA CALYCE SpAS
47833,194.169.203.0/24,AGORANET AGORA CALYCE SpAS
47833,2a04:e900::/29,AGORANET AGORA CALYCE SpAS
47833,2a05:9c0::/29,AGORANET AGORA CALYCE SpAS
47835,91.206.198.0/23,ATARAXIE-AS SAS ATARAXIE SASU
47835,91.230.235.0/24,ATARAXIE-AS SAS ATARAXIE SASU
47858,91.208.172.0/24,GIE-GIPS APICIL TRANSVERSE Association
47866,93.158.0.0/18,IBROWSE iBrowse SARL
47866,185.28.28.0/22,IBROWSE iBrowse SARL
47866,2a02:2140::/29,IBROWSE iBrowse SARL
47977,91.208.226.0/24,CEV-AS CEV Group SAS
48026,193.42.150.0/24,GIDE Association Gide Loyrette Nouel
48069,91.208.209.0/24,M6-AS Metropole Television SA
48069,2001:67c:19a8::/48,M6-AS Metropole Television SA
48072,37.1.240.0/20,ALSATIS-AS Alsatis SAS
48072,92.245.128.0/19,ALSATIS-AS Alsatis SAS
48072,185.77.180.0/22,ALSATIS-AS Alsatis SAS
48072,2a00:11e0::/32,ALSATIS-AS Alsatis SAS
48134,77.73.116.0/24,RATP-CONNECT RATP CONNECT S.A
48134,2a0e:58c0::/29,RATP-CONNECT RATP CONNECT S.A
48140,91.209.25.0/24,cirtilnet AGENCE CENTRALE DES ORGANISMES DE SECURITE SOCIALE
48213,45.13.172.0/22,ABICOM ABICOM SAS
48213,185.135.236.0/22,ABICOM ABICOM SAS
48213,213.232.226.0/24,ABICOM ABICOM SAS
48213,2a07:980::/29,ABICOM ABICOM SAS
48240,193.176.209.0/24,OPENTEAM-AS OPENTEAM SAS
48402,185.141.128.0/22,VIOUSLY VIOUSLY SAS
48402,2a07:2400::/29,VIOUSLY VIOUSLY SAS
48426,46.183.48.0/21,"OVER-LINK ""OVER-LINK"" s.a.s."
48426,91.209.154.0/24,"OVER-LINK ""OVER-LINK"" s.a.s."
48426,193.104.31.0/24,"OVER-LINK ""OVER-LINK"" s.a.s."
48426,2a00:4040::/32,"OVER-LINK ""OVER-LINK"" s.a.s."
48504,37.26.176.0/21,DSTNY-FRANCE Destiny France Partenaires SAS
48504,45.134.192.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,46.247.160.0/19,DSTNY-FRANCE Destiny France Partenaires SAS
48504,80.253.192.0/20,DSTNY-FRANCE Destiny France Partenaires SAS
48504,94.143.80.0/21,DSTNY-FRANCE Destiny France Partenaires SAS
48504,94.247.160.0/21,DSTNY-FRANCE Destiny France Partenaires SAS
48504,176.53.128.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,185.8.240.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,185.12.96.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,185.48.48.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,185.50.76.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,185.117.36.0/22,DSTNY-FRANCE Destiny France Partenaires SAS
48504,193.239.190.0/23,DSTNY-FRANCE Destiny France Partenaires SAS
48504,193.243.150.0/23,DSTNY-FRANCE Destiny France Partenaires SAS
48504,194.105.58.0/23,DSTNY-FRANCE Destiny France Partenaires SAS
48504,194.105.62.0/23,DSTNY-FRANCE Destiny France Partenaires SAS
48504,2a01:9720::/32,DSTNY-FRANCE Destiny France Partenaires SAS
48504,2a01:aa60::/32,DSTNY-FRANCE Destiny France Partenaires SAS
48504,2a03:bd00::/32,DSTNY-FRANCE Destiny France Partenaires SAS
48504,2a04:b440::/29,DSTNY-FRANCE Destiny France Partenaires SAS
48518,45.129.108.0/22,ADDON-AS ADD-ON MULTIMEDIA SAS
48518,176.74.32.0/21,ADDON-AS ADD-ON MULTIMEDIA SAS
48518,194.177.8.0/22,ADDON-AS ADD-ON MULTIMEDIA SAS
48518,2a00:eb80::/32,ADDON-AS ADD-ON MULTIMEDIA SAS
48521,185.140.44.0/22,GDC1 AZUR DATACENTER SAS
48594,94.124.80.0/21,WISTEE WISTEE SAS
48613,194.126.128.0/24,Cirsonet CTRE INFORMATIQUE RECOUVREMENT SUD OUEST
48703,93.174.144.0/21,CNAM-AS CAISSE NATIONALE DE L'ASSURANCE MALADIE
48732,195.200.235.0/24,PEERES-TELECOM Martial Duboc
48732,2a11:600::/29,PEERES-TELECOM Martial Duboc
48784,185.221.236.0/24,ADNOV ADNOV SAS
48799,193.56.210.0/24,CUSTRASBOURG Ville et Eurometropole de Strasbourg
48799,195.130.207.0/24,CUSTRASBOURG Ville et Eurometropole de Strasbourg
48800,84.252.112.0/22,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,185.32.70.0/24,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,185.163.124.0/22,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,194.146.126.0/24,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,194.147.44.0/24,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,194.147.47.0/24,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,194.147.67.0/24,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,2a09:5f00::/29,ONETSOLUTIONS ONETSOLUTIONS SAS
48800,2a0b:b800::/29,ONETSOLUTIONS ONETSOLUTIONS SAS
48809,46.182.0.0/21,HOSTEUR-ANYCAST HOSTEUR SAS
48809,81.161.58.0/24,HOSTEUR-ANYCAST HOSTEUR SAS
48809,185.158.4.0/22,HOSTEUR-ANYCAST HOSTEUR SAS
48809,194.88.246.0/23,HOSTEUR-ANYCAST HOSTEUR SAS
48809,217.16.0.0/20,HOSTEUR-ANYCAST HOSTEUR SAS
48809,2a05:36c0::/29,HOSTEUR-ANYCAST HOSTEUR SAS
48813,45.140.108.0/22,ENIX-AS Enix SAS
48813,185.145.248.0/22,ENIX-AS Enix SAS
48813,193.19.208.0/22,ENIX-AS Enix SAS
48813,2a07:4b00::/29,ENIX-AS Enix SAS
48819,91.212.58.0/24,TIXEO-AS Tixeo SAS
48879,194.110.69.0/24,GeeknodeAS GEEKNODE Association
48934,2.59.188.0/22,JMS D-LAKE SAS
48934,45.151.8.0/22,JMS D-LAKE SAS
48934,185.153.136.0/22,JMS D-LAKE SAS
48934,185.170.20.0/22,JMS D-LAKE SAS
48934,185.178.248.0/22,JMS D-LAKE SAS
48934,185.252.236.0/22,JMS D-LAKE SAS
48934,193.203.52.0/22,JMS D-LAKE SAS
48934,2a09:f7c0::/29,JMS D-LAKE SAS
48934,2a0a:300::/29,JMS D-LAKE SAS
48934,2a0a:6d80::/29,JMS D-LAKE SAS
48934,2a0c:2dc0::/29,JMS D-LAKE SAS
49030,45.10.120.0/22,ATINTERNET APPLIED TECHNOLOGIES INTERNET SAS
49030,2001:67c:1424::/48,ATINTERNET APPLIED TECHNOLOGIES INTERNET SAS
49030,2a0e:3d80::/29,ATINTERNET APPLIED TECHNOLOGIES INTERNET SAS
49068,91.212.116.0/24,STORMSHIELD STORMSHIELD SAS
49083,95.131.240.0/21,MEMONET-AS MEMONET SAS
49083,185.147.148.0/22,MEMONET-AS MEMONET SAS
49137,84.246.216.0/21,REALNOT ADSN Association declaree
49152,91.212.157.0/24,FR-PLATINE-COMMUNICATIONS KARDOL SAS
49152,185.57.12.0/22,FR-PLATINE-COMMUNICATIONS KARDOL SAS
49152,193.178.211.0/24,FR-PLATINE-COMMUNICATIONS KARDOL SAS
49152,2a02:57a0::/32,FR-PLATINE-COMMUNICATIONS KARDOL SAS
49230,91.212.119.0/24,ARUMTEC ARUM TECHNOLOGIES
49328,91.212.205.0/24,PRIVIANET-AS Privianet SARL
49441,176.111.246.0/24,PFSA Pierre Fabre SA (PFSA)
49451,185.1.177.0/24,OuestNetwork-RouteServers Association Ouest Network
49451,2001:7f8:fa::/48,OuestNetwork-RouteServers Association Ouest Network
49463,5.179.120.0/21,ASN-LNC BASSAC SA
49463,31.216.16.0/20,ASN-LNC BASSAC SA
49463,46.21.112.0/20,ASN-LNC BASSAC SA
49463,185.7.160.0/22,ASN-LNC BASSAC SA
49463,2a02:27d0::/32,ASN-LNC BASSAC SA
49477,185.22.116.0/22,E-TF1 E-TF1 SAS
49477,193.169.66.0/23,E-TF1 E-TF1 SAS
49477,2a04:1f40::/29,E-TF1 E-TF1 SAS
49495,185.74.40.0/22,METROLUX Metro Optic SAS
49495,185.87.228.0/22,METROLUX Metro Optic SAS
49495,2a05:4680::/29,METROLUX Metro Optic SAS
49504,91.217.154.0/24,LANESTEL LANESTEL SARL
49537,194.169.214.0/24,WORLDLINE-AS Worldline Communication
49540,37.114.64.0/21,CAPAIX-CONNECTIC-AS Capaix Connectic SAS
49540,78.152.128.0/19,CAPAIX-CONNECTIC-AS Capaix Connectic SAS
49540,185.147.228.0/22,CAPAIX-CONNECTIC-AS Capaix Connectic SAS
49540,2a00:b180::/32,CAPAIX-CONNECTIC-AS Capaix Connectic SAS
49553,130.193.72.0/24,AXE-INFORMATIQUE AXE INFORMATIQUE SAS
49555,91.212.238.0/24,ATR Avions de Transport Regional GIE
49566,91.213.15.0/24,VILLE-DE-PARIS Ville de Paris
49566,194.153.110.0/24,VILLE-DE-PARIS Ville de Paris
49566,2001:67c:2a2c::/48,VILLE-DE-PARIS Ville de Paris
49594,95.174.72.0/21,AIE Altitude Infrastructure Exploitation SAS
49594,185.29.32.0/22,AIE Altitude Infrastructure Exploitation SAS
49594,188.73.0.0/18,AIE Altitude Infrastructure Exploitation SAS
49594,188.231.0.0/17,AIE Altitude Infrastructure Exploitation SAS
49594,213.151.160.0/22,AIE Altitude Infrastructure Exploitation SAS
49594,213.151.164.0/23,AIE Altitude Infrastructure Exploitation SAS
49594,213.151.167.0/24,AIE Altitude Infrastructure Exploitation SAS
49594,2a02:468::/29,AIE Altitude Infrastructure Exploitation SAS
49594,2a03:800::/29,AIE Altitude Infrastructure Exploitation SAS
49619,87.192.192.0/21,AIRMOB AIRMOB SAS
49619,185.245.246.0/23,AIRMOB AIRMOB SAS
49619,185.247.60.0/24,AIRMOB AIRMOB SAS
49619,185.252.128.0/22,AIRMOB AIRMOB SAS
49619,194.61.81.0/24,AIRMOB AIRMOB SAS
49619,195.28.20.0/24,AIRMOB AIRMOB SAS
49619,2a0c:2740::/29,AIRMOB AIRMOB SAS
49623,185.22.128.0/22,LIOPEN-NC-AS LIOPEN SARL
49623,193.169.46.0/23,LIOPEN-NC-AS LIOPEN SARL
49623,2a00:6060::/32,LIOPEN-NC-AS LIOPEN SARL
49688,195.35.98.0/24,JOHNBERRY John Berry
49688,195.35.102.0/24,JOHNBERRY John Berry
49688,195.35.108.0/24,JOHNBERRY John Berry
49688,195.38.21.0/24,JOHNBERRY John Berry
49688,2a0f:b7c0::/29,JOHNBERRY John Berry
49690,159.151.0.0/16,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.140.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.141.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.142.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.143.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.144.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.145.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.146.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.147.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,192.109.148.0/24,SGT-FR Saint Gobain Group Digital & IT International SAS
49690,2a07:8140::/29,SGT-FR Saint Gobain Group Digital & IT International SAS
49692,91.213.180.0/24,GdS-AS Compagnie generale de Sante SAS
49692,2001:67c:20f0::/48,GdS-AS Compagnie generale de Sante SAS
49763,193.164.196.0/23,ADEVINTA-FRANCE ADEVINTA FRANCE SAS
49881,193.104.54.0/24,MIDI-LIBRE-AS Societe du Journal Midi Libre SA
49881,2001:67c:890::/48,MIDI-LIBRE-AS Societe du Journal Midi Libre SA
49920,185.149.60.0/22,FLOWBIRD FLOWBIRD SAS
49920,185.234.53.0/24,FLOWBIRD FLOWBIRD SAS
49920,185.234.54.0/23,FLOWBIRD FLOWBIRD SAS
49920,2a05:c0c0::/29,FLOWBIRD FLOWBIRD SAS
49923,193.104.48.0/24,gffnet Generale Frigorifique SAS
49960,193.104.60.0/24,SCI-The-Wall The Wall SC
50036,193.104.72.0/24,CG64-AS DEPARTEMENT des PYRENEES-ATLANTIQUES
50087,89.248.72.0/21,OUVANET OUVANET SARL
50087,91.208.102.0/24,OUVANET OUVANET SARL
50087,185.146.24.0/22,OUVANET OUVANET SARL
50087,2a01:92c0::/32,OUVANET OUVANET SARL
50123,194.247.180.0/23,BSSnet ELKEM SILICONES France SAS
50133,109.71.128.0/21,WIMIFI Wimifi Systems Telecom and Electronics SARL
50133,185.182.40.0/22,WIMIFI Wimifi Systems Telecom and Electronics SARL
50133,2a0a:e380::/29,WIMIFI Wimifi Systems Telecom and Electronics SARL
50172,193.104.162.0/24,RATP Regie Autonome Des Transports Parisiens
50172,195.200.228.0/23,RATP Regie Autonome Des Transports Parisiens
50234,45.10.8.0/22,EULERIAN-AS EULERIAN TECHNOLOGIES S.A.S.
50234,109.232.192.0/21,EULERIAN-AS EULERIAN TECHNOLOGIES S.A.S.
50234,2a02:2038::/32,EULERIAN-AS EULERIAN TECHNOLOGIES S.A.S.
50314,109.236.192.0/20,QuantHouse-AS QuantHouse SAS
50314,2a00:1888::/32,QuantHouse-AS QuantHouse SAS
50370,195.114.24.0/23,DEFFAYET Nicolas DEFFAYET
50370,2001:67c:6a4::/48,DEFFAYET Nicolas DEFFAYET
50446,109.69.184.0/21,Datacampus Datacampus SAS
50446,185.73.52.0/22,Datacampus Datacampus SAS
50446,2a03:ba80::/32,Datacampus Datacampus SAS
50474,109.234.160.0/21,O2SWITCH O2SWITCH SAS
50474,185.154.136.0/22,O2SWITCH O2SWITCH SAS
50474,2a01:4a20::/32,O2SWITCH O2SWITCH SAS
50497,185.165.192.0/24,SymphonyEYCFrance SymphonyEYC France SAS
50547,185.148.244.0/22,REGIE-DU-RESEAU-CABLE-DU-HAUT-SNNDGAU Regie du reseau cable du haut sundgau
50547,195.191.134.0/23,REGIE-DU-RESEAU-CABLE-DU-HAUT-SNNDGAU Regie du reseau cable du haut sundgau
50547,2a07:6340::/29,REGIE-DU-RESEAU-CABLE-DU-HAUT-SNNDGAU Regie du reseau cable du haut sundgau
50583,46.30.184.0/22,INDEX-EDUCATION Index Education SAS
50583,46.33.160.0/19,INDEX-EDUCATION Index Education SAS
50583,185.173.124.0/22,INDEX-EDUCATION Index Education SAS
50583,195.191.172.0/23,INDEX-EDUCATION Index Education SAS
50583,212.114.0.0/20,INDEX-EDUCATION Index Education SAS
50583,2a03:1d00::/32,INDEX-EDUCATION Index Education SAS
50588,45.145.120.0/23,FR-MAE MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES
50588,185.149.12.0/23,FR-MAE MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES
50588,193.109.63.0/24,FR-MAE MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES
50588,2a12:f7c0::/29,FR-MAE MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES
50620,109.197.104.0/21,BLUENET-TECH-AS Blue Networks Technologies SARL
50620,193.107.124.0/22,BLUENET-TECH-AS Blue Networks Technologies SARL
50620,2001:67c:2200::/48,BLUENET-TECH-AS Blue Networks Technologies SARL
50624,5.104.96.0/21,OUTSCALE Outscale SASU
50624,46.231.144.0/21,OUTSCALE Outscale SASU
50624,80.247.0.0/20,OUTSCALE Outscale SASU
50624,109.232.232.0/21,OUTSCALE Outscale SASU
50624,142.44.32.0/19,OUTSCALE Outscale SASU
50624,146.183.0.0/16,OUTSCALE Outscale SASU
50624,160.228.0.0/16,OUTSCALE Outscale SASU
50624,171.33.64.0/18,OUTSCALE Outscale SASU
50624,185.21.192.0/22,OUTSCALE Outscale SASU
50624,217.75.160.0/20,OUTSCALE Outscale SASU
50624,2a02:2240::/29,OUTSCALE Outscale SASU
50628,45.144.94.0/23,Leonix-Telecom Leonix Telecom SAS
50628,178.208.0.0/19,Leonix-Telecom Leonix Telecom SAS
50628,185.173.68.0/22,Leonix-Telecom Leonix Telecom SAS
50628,185.194.156.0/22,Leonix-Telecom Leonix Telecom SAS
50628,193.35.98.0/24,Leonix-Telecom Leonix Telecom SAS
50628,193.35.101.0/24,Leonix-Telecom Leonix Telecom SAS
50628,193.35.145.0/24,Leonix-Telecom Leonix Telecom SAS
50628,193.35.156.0/24,Leonix-Telecom Leonix Telecom SAS
50628,2a04:3d80::/29,Leonix-Telecom Leonix Telecom SAS
50628,2a0b:3b00::/29,Leonix-Telecom Leonix Telecom SAS
50628,2a0e:ebc0::/29,Leonix-Telecom Leonix Telecom SAS
50664,81.200.176.0/20,pubgroupe-fr Re:Sources France SAS
50664,2a01:ea80::/29,pubgroupe-fr Re:Sources France SAS
50702,2.59.144.0/22,PLANET-WORK-ASN UNYC SAS
50702,5.10.128.0/21,PLANET-WORK-ASN UNYC SAS
50702,5.183.248.0/22,PLANET-WORK-ASN UNYC SAS
50702,23.90.192.0/18,PLANET-WORK-ASN UNYC SAS
50702,31.204.80.0/21,PLANET-WORK-ASN UNYC SAS
50702,45.80.252.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.86.96.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.89.76.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.92.180.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.129.216.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.133.68.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.142.108.0/22,PLANET-WORK-ASN UNYC SAS
50702,45.152.16.0/22,PLANET-WORK-ASN UNYC SAS
50702,46.18.120.0/21,PLANET-WORK-ASN UNYC SAS
50702,62.192.156.0/22,PLANET-WORK-ASN UNYC SAS
50702,79.99.160.0/21,PLANET-WORK-ASN UNYC SAS
50702,88.86.224.0/19,PLANET-WORK-ASN UNYC SAS
50702,88.218.12.0/22,PLANET-WORK-ASN UNYC SAS
50702,92.119.232.0/22,PLANET-WORK-ASN UNYC SAS
50702,94.154.4.0/24,PLANET-WORK-ASN UNYC SAS
50702,94.187.128.0/19,PLANET-WORK-ASN UNYC SAS
50702,168.220.128.0/19,PLANET-WORK-ASN UNYC SAS
50702,185.20.16.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.48.252.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.86.88.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.87.100.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.98.116.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.132.64.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.133.80.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.134.156.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.135.176.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.138.116.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.163.136.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.163.212.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.163.220.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.163.228.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.169.156.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.186.88.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.191.36.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.197.108.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.241.140.0/22,PLANET-WORK-ASN UNYC SAS
50702,185.254.8.0/22,PLANET-WORK-ASN UNYC SAS
50702,192.214.192.0/19,PLANET-WORK-ASN UNYC SAS
50702,195.216.140.0/22,PLANET-WORK-ASN UNYC SAS
50702,212.122.96.0/19,PLANET-WORK-ASN UNYC SAS
50702,2a00:41e0::/29,PLANET-WORK-ASN UNYC SAS
50702,2a00:6780::/29,PLANET-WORK-ASN UNYC SAS
50702,2a01:648::/29,PLANET-WORK-ASN UNYC SAS
50702,2a05:b780::/29,PLANET-WORK-ASN UNYC SAS
50702,2a05:c100::/29,PLANET-WORK-ASN UNYC SAS
50758,46.31.160.0/21,Airbus-Defence-and-Space Airbus Defence and Space SAS
50758,140.94.0.0/16,Airbus-Defence-and-Space Airbus Defence and Space SAS
50758,213.190.12.0/22,Airbus-Defence-and-Space Airbus Defence and Space SAS
50758,2a0a:2a40::/29,Airbus-Defence-and-Space Airbus Defence and Space SAS
50778,193.27.68.0/23,SQLI-AS SQLI SA
50778,193.105.238.0/24,SQLI-AS SQLI SA
50779,185.106.12.0/22,SOMEI-AS Societe Mediterraneenne d'Etudes et d'Informatique SA
50779,2001:67c:2698::/48,SOMEI-AS Societe Mediterraneenne d'Etudes et d'Informatique SA
50779,2a0c:db80::/29,SOMEI-AS Societe Mediterraneenne d'Etudes et d'Informatique SA
50834,178.20.240.0/21,rges REGIE GAZ ELECTRICITE DE SALLANCHES EPIC
50858,178.22.128.0/21,SOLUINFO-ASN SAS SOLUTIONS INFORMATIQUES SERVICES
50858,185.208.84.0/22,SOLUINFO-ASN SAS SOLUTIONS INFORMATIQUES SERVICES
50858,2a00:1e70::/30,SOLUINFO-ASN SAS SOLUTIONS INFORMATIQUES SERVICES
50894,178.22.240.0/21,SPS-AS KINDRED FRANCE SAS
50902,91.237.43.0/24,DNS0EU DNS0.EU A.D.
50902,2a0f:fc80::/29,DNS0EU DNS0.EU A.D.
50903,45.148.156.0/22,TRINAPS TRINAPS SAS
50903,45.159.68.0/22,TRINAPS TRINAPS SAS
50903,178.23.32.0/21,TRINAPS TRINAPS SAS
50903,185.118.92.0/22,TRINAPS TRINAPS SAS
50903,2a00:ab80::/32,TRINAPS TRINAPS SAS
