ASN,subnet,name
21413,31.187.67.0/24,ENVIA-TEL-AS Envia Tel GmbH
21413,31.187.77.0/24,ENVIA-TEL-AS Envia Tel GmbH
21413,31.187.79.0/24,ENVIA-TEL-AS Envia Tel GmbH
21413,37.247.64.0/19,ENVIA-TEL-AS Envia Tel GmbH
21413,46.227.216.0/21,ENVIA-TEL-AS Envia Tel GmbH
21413,77.235.160.0/19,ENVIA-TEL-AS Envia Tel GmbH
21413,80.243.32.0/20,ENVIA-TEL-AS Envia Tel GmbH
21413,80.243.48.0/20,ENVIA-TEL-AS Envia Tel GmbH
21413,83.221.224.0/19,ENVIA-TEL-AS Envia Tel GmbH
21413,85.190.176.0/21,ENVIA-TEL-AS Envia Tel GmbH
21413,87.121.192.0/20,ENVIA-TEL-AS Envia Tel GmbH
21413,87.121.224.0/20,ENVIA-TEL-AS Envia Tel GmbH
21413,89.187.200.0/21,ENVIA-TEL-AS Envia Tel GmbH
21413,93.159.96.0/19,ENVIA-TEL-AS Envia Tel GmbH
21413,94.100.64.0/20,ENVIA-TEL-AS Envia Tel GmbH
21413,176.126.88.0/22,ENVIA-TEL-AS Envia Tel GmbH
21413,185.90.128.0/22,ENVIA-TEL-AS Envia Tel GmbH
21413,185.175.209.0/24,ENVIA-TEL-AS Envia Tel GmbH
21413,193.98.112.0/21,ENVIA-TEL-AS Envia Tel GmbH
21413,212.99.192.0/19,ENVIA-TEL-AS Envia Tel GmbH
21413,2a00:1ca0::/32,ENVIA-TEL-AS Envia Tel GmbH
21458,193.30.140.0/24,KFW-AS KfW Kreditanstalt fur Wiederaufbau
21461,88.151.64.0/21,HK2 Haendle & Korte GmbH
21461,93.89.0.0/22,HK2 Haendle & Korte GmbH
21461,93.89.8.0/22,HK2 Haendle & Korte GmbH
21461,95.129.208.0/21,HK2 Haendle & Korte GmbH
21461,185.6.68.0/22,HK2 Haendle & Korte GmbH
21461,185.59.12.0/22,HK2 Haendle & Korte GmbH
21461,2a02:17f8::/29,HK2 Haendle & Korte GmbH
21461,2a02:21e0::/32,HK2 Haendle & Korte GmbH
21467,193.109.231.0/24,MECOM-AS mecom Medien-Communikations-Gesellschaft mbH
21473,93.190.248.0/21,PFALZKOM PFALZKOM GmbH
21473,109.233.144.0/21,PFALZKOM PFALZKOM GmbH
21473,185.28.4.0/22,PFALZKOM PFALZKOM GmbH
21473,212.65.0.0/19,PFALZKOM PFALZKOM GmbH
21473,2a00:1e80::/32,PFALZKOM PFALZKOM GmbH
21476,45.83.156.0/22,ASN-ACDC all-connect Data Communications GmbH
21476,80.254.128.0/20,ASN-ACDC all-connect Data Communications GmbH
21476,2a00:cba0::/29,ASN-ACDC all-connect Data Communications GmbH
24581,46.183.152.0/21,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,88.84.128.0/19,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,89.202.0.0/17,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,185.1.102.0/24,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,193.110.116.0/22,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,217.68.144.0/20,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,217.79.208.0/20,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,2001:7f8:bd::/48,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,2001:4c68::/32,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,2a01:5000::/32,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24581,2a02:20a8::/29,EQUINIX-FABRIC-MUNICH Equinix (Germany) GmbH
24590,5.145.128.0/20,Complete RelAix Networks GmbH
24590,5.199.240.0/20,Complete RelAix Networks GmbH
24590,46.183.96.0/21,Complete RelAix Networks GmbH
24590,62.112.64.0/19,Complete RelAix Networks GmbH
24590,93.159.248.0/21,Complete RelAix Networks GmbH
24590,2a00:fe0::/32,Complete RelAix Networks GmbH
24590,2a02:23f8::/32,Complete RelAix Networks GmbH
24637,45.152.132.0/23,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,80.244.208.0/20,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,158.94.164.0/23,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,158.94.166.0/24,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,185.57.0.0/22,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,193.19.180.0/22,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,193.110.139.0/24,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,212.3.64.0/19,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24637,2a02:1798::/29,WEBDISCOUNT WEBDISCOUNT GmbH & Co. KG
24639,212.38.0.0/19,Infraserv-AS InfraServ GmbH & Co.Hoechst KG
24639,2a0d:a140::/29,Infraserv-AS InfraServ GmbH & Co.Hoechst KG
24657,81.18.96.0/20,Dokumenta-AS1 Dokumenta AG
24676,62.141.48.0/20,LINETEX-AS Keyweb AG
24676,84.19.160.0/19,LINETEX-AS Keyweb AG
24676,87.118.64.0/18,LINETEX-AS Keyweb AG
24676,95.169.160.0/19,LINETEX-AS Keyweb AG
24676,217.114.208.0/20,LINETEX-AS Keyweb AG
24676,2001:1b60::/29,LINETEX-AS Keyweb AG
24679,81.3.0.0/18,SSERV-AS kyberio GmbH
24679,83.246.0.0/17,SSERV-AS kyberio GmbH
24679,185.148.168.0/22,SSERV-AS kyberio GmbH
24679,193.201.52.0/22,SSERV-AS kyberio GmbH
24679,193.238.228.0/22,SSERV-AS kyberio GmbH
24679,195.47.229.0/24,SSERV-AS kyberio GmbH
24679,195.149.92.0/23,SSERV-AS kyberio GmbH
24679,195.158.238.0/23,SSERV-AS kyberio GmbH
24679,217.175.224.0/20,SSERV-AS kyberio GmbH
24679,217.175.240.0/20,SSERV-AS kyberio GmbH
24679,217.195.32.0/20,SSERV-AS kyberio GmbH
24679,2a02:790::/32,SSERV-AS kyberio GmbH
24679,2a07:60c0::/29,SSERV-AS kyberio GmbH
24679,2a0f:b2c0::/29,SSERV-AS kyberio GmbH
24764,81.24.64.0/20,MAX-IT-AS m.a.x. Informationstechnologie AG
24764,2a04:78c0::/30,MAX-IT-AS m.a.x. Informationstechnologie AG
24766,212.97.96.0/20,GBCNET-AS01 GBC GmbH Internet Service Center Ingenieurgesellschaft fuer Systemsoftware und Kommunikationstechnik
24786,81.93.112.0/20,PTS-AS ProSiebenSat.1 Tech & Services GmbH
24786,193.28.192.0/21,PTS-AS ProSiebenSat.1 Tech & Services GmbH
24786,2a06:7500::/29,PTS-AS ProSiebenSat.1 Tech & Services GmbH
24833,195.244.10.0/23,LBS-NW-NET LBS Landesbausparkasse NordWest
24833,2a00:7460::/32,LBS-NW-NET LBS Landesbausparkasse NordWest
24836,193.111.163.0/24,KASI-ASN Klaus Kasimirek trading as Kasimirek IT Consulting
24836,2001:67c:2a1c::/48,KASI-ASN Klaus Kasimirek trading as Kasimirek IT Consulting
24845,194.113.40.0/23,"LHM-AS Landeshauptstadt Muenchen, it@M"
24845,194.246.128.0/17,"LHM-AS Landeshauptstadt Muenchen, it@M"
24845,2001:67c:22ec::/48,"LHM-AS Landeshauptstadt Muenchen, it@M"
24845,2a00:1830::/32,"LHM-AS Landeshauptstadt Muenchen, it@M"
24909,193.111.167.0/24,TIMOCOM-AS TIMOCOM GmbH
24909,195.234.149.0/24,TIMOCOM-AS TIMOCOM GmbH
24909,2001:67c:214c::/48,TIMOCOM-AS TIMOCOM GmbH
24926,193.99.214.0/23,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.1.0/24,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.2.0/23,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.4.0/22,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.8.0/21,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.16.0/20,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.32.0/19,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,193.103.64.0/18,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,194.5.51.0/24,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,194.5.63.0/24,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,194.5.253.0/24,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24926,194.31.234.0/23,HDM-AS Heidelberger Druckmaschinen Aktiengesellschaft
24939,193.111.216.0/22,IVV ivv Informationsverarbeitung fuer Versicherungen GmbH
24940,2.28.0.0/14,HETZNER-AS Hetzner Online GmbH
24940,5.9.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,5.75.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,5.78.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,5.161.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,5.161.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,5.222.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,5.222.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,5.223.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,5.223.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,23.88.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,37.27.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,46.4.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,46.62.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,46.224.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,49.12.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,62.238.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,65.21.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,65.108.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,77.42.0.0/18,HETZNER-AS Hetzner Online GmbH
24940,77.42.64.0/18,HETZNER-AS Hetzner Online GmbH
24940,78.18.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,78.46.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,85.10.192.0/18,HETZNER-AS Hetzner Online GmbH
24940,87.99.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,88.99.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,88.198.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,89.167.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,91.98.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,91.99.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,91.107.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,94.130.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,95.216.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,116.202.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,128.140.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,135.181.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,138.199.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,142.132.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,157.90.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,157.180.0.0/17,HETZNER-AS Hetzner Online GmbH
24940,159.69.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,162.55.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,167.233.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,167.235.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,168.119.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,176.9.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,178.63.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,178.104.0.0/15,HETZNER-AS Hetzner Online GmbH
24940,178.156.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,185.12.64.0/22,HETZNER-AS Hetzner Online GmbH
24940,188.34.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,188.40.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,188.245.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,193.47.99.0/24,HETZNER-AS Hetzner Online GmbH
24940,195.201.0.0/16,HETZNER-AS Hetzner Online GmbH
24940,204.168.128.0/17,HETZNER-AS Hetzner Online GmbH
24940,213.133.96.0/19,HETZNER-AS Hetzner Online GmbH
24940,213.239.192.0/18,HETZNER-AS Hetzner Online GmbH
24940,2001:67c:192c::/48,HETZNER-AS Hetzner Online GmbH
24940,2a01:4f8::/29,HETZNER-AS Hetzner Online GmbH
24956,185.220.200.0/22,GDS-1 Gaertner Datensysteme GmbH & Co. KG
24956,194.45.135.0/24,GDS-1 Gaertner Datensysteme GmbH & Co. KG
24956,217.13.64.0/20,GDS-1 Gaertner Datensysteme GmbH & Co. KG
24956,2a00:1030::/32,GDS-1 Gaertner Datensysteme GmbH & Co. KG
24978,80.79.224.0/20,SPRINT Telenec Telekommunikation Neustadt GmbH
24978,185.133.104.0/22,SPRINT Telenec Telekommunikation Neustadt GmbH
24978,2a03:89c0::/32,SPRINT Telenec Telekommunikation Neustadt GmbH
24993,80.86.0.0/20,Potsdam-AS netzhaus aktiengesellschaft
24993,2a03:b480::/32,Potsdam-AS netzhaus aktiengesellschaft
25038,81.24.32.0/20,AIXTRANET-AS Alfred Schruff trading as AIXTRANET
25038,185.216.232.0/22,AIXTRANET-AS Alfred Schruff trading as AIXTRANET
25038,193.141.58.0/24,AIXTRANET-AS Alfred Schruff trading as AIXTRANET
25038,2a0b:be40::/29,AIXTRANET-AS Alfred Schruff trading as AIXTRANET
25039,145.225.0.0/16,ASN-LINDE Linde GmbH
25039,2a12:2f40::/29,ASN-LINDE Linde GmbH
25054,5.34.224.0/21,ACO-AS goetel GmbH
25054,81.20.112.0/20,ACO-AS goetel GmbH
25054,81.90.192.0/20,ACO-AS goetel GmbH
25054,130.193.96.0/21,ACO-AS goetel GmbH
25054,185.75.148.0/22,ACO-AS goetel GmbH
25054,185.94.36.0/22,ACO-AS goetel GmbH
25054,188.74.32.0/20,ACO-AS goetel GmbH
25054,212.101.32.0/19,ACO-AS goetel GmbH
25054,2a02:1318::/32,ACO-AS goetel GmbH
25054,2a03:4b20::/29,ACO-AS goetel GmbH
25054,2a03:6880::/32,ACO-AS goetel GmbH
25058,81.90.32.0/20,CMO-AS CMO Internet Dienstleistungen GmbH
25058,185.219.196.0/22,CMO-AS CMO Internet Dienstleistungen GmbH
25058,2001:4ce0::/29,CMO-AS CMO Internet Dienstleistungen GmbH
25063,77.73.248.0/21,SWERK-AUSTRIA S.WERK GMBH
25063,83.136.128.0/21,SWERK-AUSTRIA S.WERK GMBH
25063,185.110.120.0/22,SWERK-AUSTRIA S.WERK GMBH
25063,2a00:1340::/32,SWERK-AUSTRIA S.WERK GMBH
25068,91.206.98.0/23,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25068,170.10.112.0/20,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25068,185.154.104.0/22,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25068,193.201.169.0/24,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25068,195.234.183.0/24,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25068,2001:67c:2718::/48,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25068,2a13:d640::/32,Konica-Minolta-EMEA-Headquarter-AS Konica Minolta Business Solutions Europe GmbH
25081,81.89.192.0/20,HDiT-AS Heidelberg IT Management GmbH & Co.KG
25081,185.213.96.0/22,HDiT-AS Heidelberg IT Management GmbH & Co.KG
25081,2a04:c940::/29,HDiT-AS Heidelberg IT Management GmbH & Co.KG
25102,193.111.238.0/24,ASN-COMPACT CompAct GmbH Computer und Kommunikation
25102,194.124.44.0/22,ASN-COMPACT CompAct GmbH Computer und Kommunikation
25102,2001:67c:2a54::/48,ASN-COMPACT CompAct GmbH Computer und Kommunikation
25109,193.201.176.0/21,HUK-COBURG HUK-COBURG VVaG
25109,2a06:d340::/29,HUK-COBURG HUK-COBURG VVaG
25115,193.23.243.0/24,DIEHL-CORP-AS DIEHL Informatik GmbH
25115,193.201.236.0/22,DIEHL-CORP-AS DIEHL Informatik GmbH
25115,194.15.176.0/23,DIEHL-CORP-AS DIEHL Informatik GmbH
25115,2a09:20c0::/29,DIEHL-CORP-AS DIEHL Informatik GmbH
25167,193.109.113.0/24,"TUK-AS Oliver Knapp trading as ""TuK Datentechnik"""
25220,46.182.248.0/21,GLOBALNOC-AS equada network GmbH
25220,62.102.192.0/19,GLOBALNOC-AS equada network GmbH
25220,82.145.192.0/20,GLOBALNOC-AS equada network GmbH
25220,85.197.64.0/18,GLOBALNOC-AS equada network GmbH
25220,185.56.228.0/22,GLOBALNOC-AS equada network GmbH
25220,193.106.16.0/22,GLOBALNOC-AS equada network GmbH
25220,193.254.212.0/23,GLOBALNOC-AS equada network GmbH
25220,195.135.224.0/22,GLOBALNOC-AS equada network GmbH
25220,2001:4b38::/29,GLOBALNOC-AS equada network GmbH
25220,2a00:9e00::/29,GLOBALNOC-AS equada network GmbH
25245,195.234.216.0/22,RTDEWDF-AS Realtech AG
25254,195.234.133.0/24,ISTA-AS ista SE
25260,46.235.240.0/21,QUALITYHOSTING-AS QualityHosting GmbH
25260,81.20.80.0/20,QUALITYHOSTING-AS QualityHosting GmbH
25260,185.147.104.0/22,QUALITYHOSTING-AS QualityHosting GmbH
25260,194.150.188.0/23,QUALITYHOSTING-AS QualityHosting GmbH
25260,195.234.228.0/22,QUALITYHOSTING-AS QualityHosting GmbH
25260,2a02:13f8::/29,QUALITYHOSTING-AS QualityHosting GmbH
25276,46.229.16.0/20,ALIGIA ITMedia GmbH
25276,185.251.181.0/24,ALIGIA ITMedia GmbH
25276,2a02:6a00::/32,ALIGIA ITMedia GmbH
25279,217.68.0.0/20,TREML-STURM-AS Treml+Sturm Datentechnik GmbH
25279,2a02:328::/29,TREML-STURM-AS Treml+Sturm Datentechnik GmbH
25291,31.99.192.0/21,SYSELEVEN SysEleven GmbH
25291,37.44.0.0/21,SYSELEVEN SysEleven GmbH
25291,37.49.152.0/21,SYSELEVEN SysEleven GmbH
25291,37.123.104.0/21,SYSELEVEN SysEleven GmbH
25291,77.247.80.0/21,SYSELEVEN SysEleven GmbH
25291,91.247.160.0/24,SYSELEVEN SysEleven GmbH
25291,109.68.224.0/21,SYSELEVEN SysEleven GmbH
25291,147.93.208.0/22,SYSELEVEN SysEleven GmbH
25291,151.252.40.0/21,SYSELEVEN SysEleven GmbH
25291,176.74.56.0/21,SYSELEVEN SysEleven GmbH
25291,185.46.136.0/22,SYSELEVEN SysEleven GmbH
25291,185.54.232.0/22,SYSELEVEN SysEleven GmbH
25291,185.56.104.0/22,SYSELEVEN SysEleven GmbH
25291,185.56.128.0/22,SYSELEVEN SysEleven GmbH
25291,185.56.132.0/22,SYSELEVEN SysEleven GmbH
25291,195.192.128.0/18,SYSELEVEN SysEleven GmbH
25291,2a00:13c8::/32,SYSELEVEN SysEleven GmbH
25291,2a00:7fc0::/29,SYSELEVEN SysEleven GmbH
25291,2a04:d480::/29,SYSELEVEN SysEleven GmbH
25317,157.97.163.0/24,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,185.129.252.0/22,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,193.254.202.0/23,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,213.244.32.0/21,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,213.244.40.0/22,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,213.244.44.0/22,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,2a06:d680::/29,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25317,2a0a:6840::/29,AS2-TeleMK TeleMark Telekommunikationsgesellschaft Mark mbH
25325,46.18.56.0/21,BAHN-AS DB Systel GmbH
25325,81.200.192.0/20,BAHN-AS DB Systel GmbH
25325,185.109.152.0/22,BAHN-AS DB Systel GmbH
25325,2a05:7c0::/28,BAHN-AS DB Systel GmbH
25394,31.209.112.0/20,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,82.100.192.0/18,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,85.220.128.0/17,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,91.196.140.0/22,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,93.93.248.0/21,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,109.75.16.0/20,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,153.94.32.0/20,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,153.94.48.0/21,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,153.94.128.0/17,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,178.210.96.0/19,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,212.90.128.0/19,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,213.172.96.0/19,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,217.199.192.0/20,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,2001:1640::/32,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25394,2a00:4d80::/32,MK-NETZDIENSTE-AS MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
25411,193.41.196.0/24,EFM-AS Ertel & Friends Multimedia GmbH
25411,195.190.148.0/24,EFM-AS Ertel & Friends Multimedia GmbH
25411,2001:67c:2dc4::/48,EFM-AS Ertel & Friends Multimedia GmbH
25415,212.51.0.0/19,ADDIX-AS ADDIX GmbH
25415,2a01:780::/32,ADDIX-AS ADDIX GmbH
25419,195.190.138.0/24,MEYLE-MUELLER-AS Meyle+Mueller GmbH+Co. KG
25419,2001:678:22c::/48,MEYLE-MUELLER-AS Meyle+Mueller GmbH+Co. KG
25423,194.15.220.0/22,HT Drillisch Logistik GmbH
25432,217.10.48.0/20,INFINEON-AS Infineon Technologies AG
25432,2a00:18f0::/32,INFINEON-AS Infineon Technologies AG
25452,195.245.192.0/24,AVANTIS-NET-AS Siip Media GmbH
25481,194.31.240.0/23,SYCOR SYCOR GmbH
25481,194.59.132.0/22,SYCOR SYCOR GmbH
25484,31.172.80.0/20,FIRSTCOLO-HA firstcolo GmbH
25484,37.114.96.0/19,FIRSTCOLO-HA firstcolo GmbH
25484,79.133.32.0/19,FIRSTCOLO-HA firstcolo GmbH
25484,82.211.0.0/18,FIRSTCOLO-HA firstcolo GmbH
25484,84.200.0.0/16,FIRSTCOLO-HA firstcolo GmbH
25484,84.201.0.0/18,FIRSTCOLO-HA firstcolo GmbH
25484,159.100.0.0/19,FIRSTCOLO-HA firstcolo GmbH
25484,185.26.96.0/22,FIRSTCOLO-HA firstcolo GmbH
25484,185.171.204.0/22,FIRSTCOLO-HA firstcolo GmbH
25484,194.143.134.0/23,FIRSTCOLO-HA firstcolo GmbH
25484,194.187.164.0/22,FIRSTCOLO-HA firstcolo GmbH
25484,212.224.64.0/18,FIRSTCOLO-HA firstcolo GmbH
25484,2001:1608::/29,FIRSTCOLO-HA firstcolo GmbH
25484,2001:1638::/29,FIRSTCOLO-HA firstcolo GmbH
25484,2a01:7e0::/29,FIRSTCOLO-HA firstcolo GmbH
25486,185.15.92.0/22,LUN-AS AirAccess GmbH trading as Lightup Network Solutions GmbH & Co. KG
25486,185.198.216.0/22,LUN-AS AirAccess GmbH trading as Lightup Network Solutions GmbH & Co. KG
25486,195.10.203.0/24,LUN-AS AirAccess GmbH trading as Lightup Network Solutions GmbH & Co. KG
25486,2a02:b08::/29,LUN-AS AirAccess GmbH trading as Lightup Network Solutions GmbH & Co. KG
25486,2a09:a040::/29,LUN-AS AirAccess GmbH trading as Lightup Network Solutions GmbH & Co. KG
25486,2a0a:9040::/29,LUN-AS AirAccess GmbH trading as Lightup Network Solutions GmbH & Co. KG
25504,83.243.56.0/21,CRONON-AS Vautron Rechenzentrum AG
25504,89.200.168.0/21,CRONON-AS Vautron Rechenzentrum AG
25504,91.223.141.0/24,CRONON-AS Vautron Rechenzentrum AG
25504,91.230.83.0/24,CRONON-AS Vautron Rechenzentrum AG
25504,94.102.208.0/20,CRONON-AS Vautron Rechenzentrum AG
25504,109.235.56.0/21,CRONON-AS Vautron Rechenzentrum AG
25504,151.252.48.0/20,CRONON-AS Vautron Rechenzentrum AG
25504,158.58.144.0/21,CRONON-AS Vautron Rechenzentrum AG
25504,185.90.232.0/22,CRONON-AS Vautron Rechenzentrum AG
25504,193.254.184.0/21,CRONON-AS Vautron Rechenzentrum AG
25504,195.191.92.0/23,CRONON-AS Vautron Rechenzentrum AG
25504,2001:67c:2394::/48,CRONON-AS Vautron Rechenzentrum AG
25504,2a00:19e0::/29,CRONON-AS Vautron Rechenzentrum AG
25516,185.49.16.0/22,INIT-AS init AG fuer digitale Kommunikation
25516,2001:67c:14e0::/45,INIT-AS init AG fuer digitale Kommunikation
25516,2a04:a540::/29,INIT-AS init AG fuer digitale Kommunikation
25538,91.210.72.0/22,IN-ULM Internet Ulm/Neu-Ulm e.V.
25538,193.110.90.0/24,IN-ULM Internet Ulm/Neu-Ulm e.V.
25538,217.10.0.0/20,IN-ULM Internet Ulm/Neu-Ulm e.V.
25538,2001:1410::/32,IN-ULM Internet Ulm/Neu-Ulm e.V.
25560,62.216.160.0/19,RHTEC-AS rh-tec Business GmbH
25560,85.199.128.0/18,RHTEC-AS rh-tec Business GmbH
25560,95.143.160.0/20,RHTEC-AS rh-tec Business GmbH
25560,147.78.108.0/22,RHTEC-AS rh-tec Business GmbH
25560,217.24.208.0/20,RHTEC-AS rh-tec Business GmbH
25560,2001:1a50::/32,RHTEC-AS rh-tec Business GmbH
25579,185.124.120.0/22,SKYTRON SKYTRON Communications GmbH & Co KG
25579,213.146.224.0/19,SKYTRON SKYTRON Communications GmbH & Co KG
25579,2a06:2800::/29,SKYTRON SKYTRON Communications GmbH & Co KG
28674,185.168.80.0/22,ITERGO-CORP-AS ITERGO Informationstechnologie GmbH
28674,185.189.96.0/22,ITERGO-CORP-AS ITERGO Informationstechnologie GmbH
28674,193.53.109.0/24,ITERGO-CORP-AS ITERGO Informationstechnologie GmbH
28674,193.53.110.0/23,ITERGO-CORP-AS ITERGO Informationstechnologie GmbH
28674,193.53.112.0/24,ITERGO-CORP-AS ITERGO Informationstechnologie GmbH
28674,195.49.224.0/21,ITERGO-CORP-AS ITERGO Informationstechnologie GmbH
