ASN,subnet,name
13230,91.197.192.0/22,NCPORT JSC Avantel
13230,91.203.8.0/22,NCPORT JSC Avantel
13230,91.223.254.0/24,NCPORT JSC Avantel
13230,92.60.80.0/20,NCPORT JSC Avantel
13230,92.242.52.0/22,NCPORT JSC Avantel
13230,93.191.61.0/24,NCPORT JSC Avantel
13230,93.191.62.0/24,NCPORT JSC Avantel
13230,94.125.187.0/24,NCPORT JSC Avantel
13230,94.125.190.0/24,NCPORT JSC Avantel
13230,94.127.176.0/21,NCPORT JSC Avantel
13230,94.230.0.0/20,NCPORT JSC Avantel
13230,95.181.132.0/22,NCPORT JSC Avantel
13230,141.136.112.0/21,NCPORT JSC Avantel
13230,185.10.63.0/24,NCPORT JSC Avantel
13230,185.26.206.0/23,NCPORT JSC Avantel
13230,185.55.172.0/22,NCPORT JSC Avantel
13230,185.59.140.0/22,NCPORT JSC Avantel
13230,185.76.108.0/22,NCPORT JSC Avantel
13230,185.132.196.0/22,NCPORT JSC Avantel
13230,188.92.240.0/22,NCPORT JSC Avantel
13230,193.254.248.0/23,NCPORT JSC Avantel
13230,194.58.79.0/24,NCPORT JSC Avantel
13230,194.135.100.0/24,NCPORT JSC Avantel
13230,194.135.103.0/24,NCPORT JSC Avantel
13230,194.135.135.0/24,NCPORT JSC Avantel
13230,195.135.204.0/22,NCPORT JSC Avantel
13230,195.234.52.0/24,NCPORT JSC Avantel
13230,195.234.130.0/24,NCPORT JSC Avantel
13230,195.234.140.0/24,NCPORT JSC Avantel
13230,195.234.143.0/24,NCPORT JSC Avantel
13230,212.24.34.0/24,NCPORT JSC Avantel
13230,212.24.42.0/24,NCPORT JSC Avantel
13230,212.24.45.0/24,NCPORT JSC Avantel
13230,212.24.46.0/24,NCPORT JSC Avantel
13230,212.24.49.0/24,NCPORT JSC Avantel
13230,212.24.51.0/24,NCPORT JSC Avantel
13230,212.24.52.0/23,NCPORT JSC Avantel
13230,212.24.54.0/24,NCPORT JSC Avantel
13230,212.24.59.0/24,NCPORT JSC Avantel
13230,212.158.173.0/24,NCPORT JSC Avantel
13230,213.134.192.0/19,NCPORT JSC Avantel
13230,217.22.160.0/24,NCPORT JSC Avantel
13230,217.22.161.0/24,NCPORT JSC Avantel
13230,217.22.163.0/24,NCPORT JSC Avantel
13230,217.22.164.0/24,NCPORT JSC Avantel
13230,217.22.167.0/24,NCPORT JSC Avantel
13230,217.23.130.0/23,NCPORT JSC Avantel
13230,217.23.142.0/24,NCPORT JSC Avantel
13230,217.23.146.0/24,NCPORT JSC Avantel
13230,217.23.151.0/24,NCPORT JSC Avantel
13230,2001:67c:79c::/48,NCPORT JSC Avantel
13230,2a00:9800::/32,NCPORT JSC Avantel
13230,2a00:9802::/31,NCPORT JSC Avantel
13230,2a00:9804::/30,NCPORT JSC Avantel
13230,2a02:6d00::/32,NCPORT JSC Avantel
13230,2a02:e880::/29,NCPORT JSC Avantel
13230,2a0f:bec0::/32,NCPORT JSC Avantel
13238,5.45.192.0/18,YANDEX YANDEX LLC
13238,5.255.192.0/18,YANDEX YANDEX LLC
13238,37.9.64.0/18,YANDEX YANDEX LLC
13238,37.140.128.0/18,YANDEX YANDEX LLC
13238,51.250.128.0/17,YANDEX YANDEX LLC
13238,77.88.0.0/18,YANDEX YANDEX LLC
13238,84.252.160.0/19,YANDEX YANDEX LLC
13238,87.250.224.0/19,YANDEX YANDEX LLC
13238,89.169.192.0/18,YANDEX YANDEX LLC
13238,90.156.176.0/20,YANDEX YANDEX LLC
13238,92.255.112.0/20,YANDEX YANDEX LLC
13238,93.158.128.0/18,YANDEX YANDEX LLC
13238,95.108.128.0/17,YANDEX YANDEX LLC
13238,141.8.128.0/18,YANDEX YANDEX LLC
13238,178.154.128.0/18,YANDEX YANDEX LLC
13238,185.32.186.0/23,YANDEX YANDEX LLC
13238,213.180.192.0/19,YANDEX YANDEX LLC
13238,2a02:6b8::/29,YANDEX YANDEX LLC
13296,91.203.236.0/22,INNOR-AS INNOR Ltd.
13302,185.166.16.0/22,LINKEY-CLOUD Linkey Ltd
13302,2a02:17e8::/32,LINKEY-CLOUD Linkey Ltd
15370,192.162.88.0/22,MFISOFT-AS Citadel LLC
15370,2001:67c:28e4::/48,MFISOFT-AS Citadel LLC
15428,178.213.24.0/21,DAGNET-AS DagNet Ltd.
15428,193.33.88.0/23,DAGNET-AS DagNet Ltd.
15428,194.1.248.0/22,DAGNET-AS DagNet Ltd.
15449,185.115.156.0/22,"OHRANATELECOM ""Ohrana Telecom"" LLC"
15454,89.28.248.0/21,ARBUZ-AS ARBUZ Co.Ltd
15454,188.92.216.0/21,ARBUZ-AS ARBUZ Co.Ltd
15508,194.149.224.0/22,NOVOSOFT-AS Novosoft razvitie Ltd.
15508,195.35.68.0/22,NOVOSOFT-AS Novosoft razvitie Ltd.
15508,195.35.116.0/23,NOVOSOFT-AS Novosoft razvitie Ltd.
15559,195.66.117.0/24,Renaissance-Ins-AS PJSC Renaissance Insurance Group
15632,185.154.124.0/22,"Alfa-Bank-AS JSC ""Alfa-Bank"""
15632,193.148.15.0/24,"Alfa-Bank-AS JSC ""Alfa-Bank"""
15632,217.12.96.0/20,"Alfa-Bank-AS JSC ""Alfa-Bank"""
15632,2a00:4c00::/32,"Alfa-Bank-AS JSC ""Alfa-Bank"""
15638,46.46.0.0/18,UTL Octopusnet LTD
15638,80.93.96.0/20,UTL Octopusnet LTD
15638,83.217.28.0/22,UTL Octopusnet LTD
15638,93.88.208.0/20,UTL Octopusnet LTD
15638,95.154.64.0/18,UTL Octopusnet LTD
15638,185.57.28.0/22,UTL Octopusnet LTD
15638,185.179.4.0/22,UTL Octopusnet LTD
15638,213.5.16.0/22,UTL Octopusnet LTD
15638,2a04:db80::/29,UTL Octopusnet LTD
15672,85.31.112.0/21,TZTELECOM OOO Telecom TZ
15672,85.90.96.0/19,TZTELECOM OOO Telecom TZ
15672,89.21.128.0/19,TZTELECOM OOO Telecom TZ
15672,94.228.240.0/20,TZTELECOM OOO Telecom TZ
15672,194.149.234.0/23,TZTELECOM OOO Telecom TZ
15672,2a00:1700::/32,TZTELECOM OOO Telecom TZ
15673,31.130.64.0/19,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,62.122.128.0/21,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,91.201.116.0/22,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,91.210.52.0/22,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,91.219.228.0/22,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,109.229.64.0/19,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,195.42.146.0/23,TELESETI-PLUS-AS Teleseti Plus Ltd.
15673,213.5.160.0/21,TELESETI-PLUS-AS Teleseti Plus Ltd.
15682,212.74.233.0/24,ITERANET-AS ITERANET LLC
15682,212.74.237.0/24,ITERANET-AS ITERANET LLC
15682,212.74.238.0/23,ITERANET-AS ITERANET LLC
15682,212.74.240.0/21,ITERANET-AS ITERANET LLC
15682,2a01:5f40::/32,ITERANET-AS ITERANET LLC
15707,91.228.250.0/24,INGOSSTRAKH-AS Open Joint Stock Company INGOSSTRAKH Insurance Company
15707,195.245.206.0/24,INGOSSTRAKH-AS Open Joint Stock Company INGOSSTRAKH Insurance Company
15741,91.213.139.0/24,EXPILINE-AS Expiline Ltd.
15757,82.114.128.0/19,Gascom-Net Joint Stock Company Gazprom Space Systems
15757,94.124.224.0/21,Gascom-Net Joint Stock Company Gazprom Space Systems
15757,185.165.200.0/22,Gascom-Net Joint Stock Company Gazprom Space Systems
15757,217.17.160.0/20,Gascom-Net Joint Stock Company Gazprom Space Systems
15757,217.17.176.0/20,Gascom-Net Joint Stock Company Gazprom Space Systems
15774,31.42.96.0/20,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,37.49.192.0/19,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,37.205.48.0/21,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,37.205.64.0/19,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,46.50.128.0/17,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,46.151.88.0/21,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,46.241.0.0/17,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,91.105.128.0/18,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,91.202.140.0/22,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,109.171.0.0/17,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,109.197.128.0/21,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,178.217.0.0/21,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,188.44.96.0/19,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,188.168.0.0/16,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,188.244.128.0/17,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,194.187.29.0/24,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,195.238.100.0/22,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15774,2a02:618::/32,"TTK-RTL Limited Liability Company ""TTK-Svyaz"""
15848,185.115.96.0/22,RSVOSPB-AS JSC Russian Broadcasting and Notification Networks
15848,2a0d:80c0::/29,RSVOSPB-AS JSC Russian Broadcasting and Notification Networks
15850,109.72.128.0/20,AS15850 Cyberplat OOO
15850,185.217.167.0/24,AS15850 Cyberplat OOO
15850,193.46.88.0/24,AS15850 Cyberplat OOO
15850,2a00:17d0::/32,AS15850 Cyberplat OOO
15867,192.162.180.0/22,ED-PARTNER-AS ED-PARTNER LLC
15870,91.216.46.0/24,BST-AS Bst Ltd.
15870,2001:67c:1b28::/48,BST-AS Bst Ltd.
15880,46.175.32.0/21,CHIKALIN-AS Private entrepreneur Chikalin Anatoly Nikolaevich
15880,91.233.92.0/22,CHIKALIN-AS Private entrepreneur Chikalin Anatoly Nikolaevich
15884,5.182.92.0/22,EXPERT-PRO-AS EXPERT PRO LLC
15884,2a0e:1e00::/29,EXPERT-PRO-AS EXPERT PRO LLC
15886,87.236.184.0/21,Rekkon-AS Ltd. Konnektika
15886,95.131.204.0/24,Rekkon-AS Ltd. Konnektika
15886,185.80.228.0/22,Rekkon-AS Ltd. Konnektika
15886,188.65.104.0/21,Rekkon-AS Ltd. Konnektika
15886,2a02:59c0::/32,Rekkon-AS Ltd. Konnektika
15913,94.198.16.0/21,IACP-AS Institute for automation and control processes of Far Eastern Branch of RAS
15913,185.157.188.0/22,IACP-AS Institute for automation and control processes of Far Eastern Branch of RAS
15913,2a00:4420::/32,IACP-AS Institute for automation and control processes of Far Eastern Branch of RAS
15930,89.18.128.0/19,"WIPLINE-AS WIPLINE, LLC"
15930,185.24.180.0/22,"WIPLINE-AS WIPLINE, LLC"
15930,2a00:65a0::/32,"WIPLINE-AS WIPLINE, LLC"
15984,217.67.0.0/20,CentroCredit Bank Moscow JSC
16020,37.190.0.0/17,TASCOM PJSC Moscow city telephone network
16020,46.138.0.0/16,TASCOM PJSC Moscow city telephone network
16020,46.175.200.0/21,TASCOM PJSC Moscow city telephone network
16020,62.112.96.0/19,TASCOM PJSC Moscow city telephone network
16020,79.139.128.0/17,TASCOM PJSC Moscow city telephone network
16020,79.143.0.0/20,TASCOM PJSC Moscow city telephone network
16020,80.255.16.0/20,TASCOM PJSC Moscow city telephone network
16020,81.1.128.0/18,TASCOM PJSC Moscow city telephone network
16020,91.202.84.0/22,TASCOM PJSC Moscow city telephone network
16020,91.214.96.0/22,TASCOM PJSC Moscow city telephone network
16020,91.220.188.0/24,TASCOM PJSC Moscow city telephone network
16020,94.29.0.0/17,TASCOM PJSC Moscow city telephone network
16020,94.45.0.0/19,TASCOM PJSC Moscow city telephone network
16020,94.139.96.0/19,TASCOM PJSC Moscow city telephone network
16020,95.165.0.0/16,TASCOM PJSC Moscow city telephone network
16020,109.252.0.0/16,TASCOM PJSC Moscow city telephone network
16020,128.0.128.0/20,TASCOM PJSC Moscow city telephone network
16020,158.255.128.0/18,TASCOM PJSC Moscow city telephone network
16020,171.25.184.0/22,TASCOM PJSC Moscow city telephone network
16020,171.25.188.0/23,TASCOM PJSC Moscow city telephone network
16020,185.2.124.0/22,TASCOM PJSC Moscow city telephone network
16020,185.106.40.0/22,TASCOM PJSC Moscow city telephone network
16020,185.156.180.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.4.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.8.0/21,TASCOM PJSC Moscow city telephone network
16020,194.135.40.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.52.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.60.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.64.0/21,TASCOM PJSC Moscow city telephone network
16020,194.135.72.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.96.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.108.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.112.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.120.0/22,TASCOM PJSC Moscow city telephone network
16020,194.135.208.0/20,TASCOM PJSC Moscow city telephone network
16020,194.135.224.0/20,TASCOM PJSC Moscow city telephone network
16020,194.135.240.0/21,TASCOM PJSC Moscow city telephone network
16020,195.9.0.0/16,TASCOM PJSC Moscow city telephone network
16020,195.178.108.0/23,TASCOM PJSC Moscow city telephone network
16020,217.26.0.0/20,TASCOM PJSC Moscow city telephone network
16020,217.112.16.0/20,TASCOM PJSC Moscow city telephone network
16020,2a00:1370::/32,TASCOM PJSC Moscow city telephone network
16020,2a03:af60::/32,TASCOM PJSC Moscow city telephone network
16020,2a03:d700::/32,TASCOM PJSC Moscow city telephone network
16020,2a04:7240::/29,TASCOM PJSC Moscow city telephone network
16047,37.60.176.0/21,YAR-TT-AS Limited Liability Company YarTranzitTelecom
16047,185.220.40.0/22,YAR-TT-AS Limited Liability Company YarTranzitTelecom
16083,81.16.208.0/22,"STACK-AS StackNet Service, LLC"
16083,91.106.112.0/21,"STACK-AS StackNet Service, LLC"
16083,178.209.192.0/19,"STACK-AS StackNet Service, LLC"
16083,217.73.192.0/20,"STACK-AS StackNet Service, LLC"
16083,2a00:eb9::/32,"STACK-AS StackNet Service, LLC"
16083,2a00:eba::/31,"STACK-AS StackNet Service, LLC"
16083,2a00:ebc::/30,"STACK-AS StackNet Service, LLC"
16094,185.26.204.0/23,MagTelecom-AS Magistralny Telecom LLC
16094,185.230.188.0/23,MagTelecom-AS Magistralny Telecom LLC
16094,217.22.174.0/23,MagTelecom-AS Magistralny Telecom LLC
16094,2a00:af00::/32,MagTelecom-AS Magistralny Telecom LLC
16143,185.81.64.0/22,RadioNet-AS OOO NIIR-RadioNet
16143,217.76.32.0/20,RadioNet-AS OOO NIIR-RadioNet
16143,2a03:2b40::/32,RadioNet-AS OOO NIIR-RadioNet
16176,91.202.148.0/22,MEGALINE-RU-AS MegaLine Ltd.
16176,193.203.124.0/23,MEGALINE-RU-AS MegaLine Ltd.
16176,195.82.142.0/23,MEGALINE-RU-AS MegaLine Ltd.
16262,45.11.95.0/24,DATACHEAP-LLC-AS Datacheap LLC
16262,94.199.4.0/24,DATACHEAP-LLC-AS Datacheap LLC
16262,194.61.25.0/24,DATACHEAP-LLC-AS Datacheap LLC
16262,2a13:3d80::/29,DATACHEAP-LLC-AS Datacheap LLC
16321,91.196.252.0/22,AICONET-AS Aiconet Ltd.
16321,176.116.240.0/20,AICONET-AS Aiconet Ltd.
16323,91.219.160.0/22,INFORM-SYSTEMY-I-TECHNOLOGII-AS Informatsionniye Systemy i Technologii CJSC.
16323,194.8.228.0/23,INFORM-SYSTEMY-I-TECHNOLOGII-AS Informatsionniye Systemy i Technologii CJSC.
16323,195.24.254.0/23,INFORM-SYSTEMY-I-TECHNOLOGII-AS Informatsionniye Systemy i Technologii CJSC.
16345,31.13.144.0/21,"BEE-AS PJSC ""Vimpelcom"""
16345,37.9.240.0/21,"BEE-AS PJSC ""Vimpelcom"""
16345,46.16.96.0/21,"BEE-AS PJSC ""Vimpelcom"""
16345,83.220.224.0/19,"BEE-AS PJSC ""Vimpelcom"""
16345,85.115.224.0/19,"BEE-AS PJSC ""Vimpelcom"""
16345,217.118.64.0/20,"BEE-AS PJSC ""Vimpelcom"""
16345,217.118.80.0/20,"BEE-AS PJSC ""Vimpelcom"""
16345,2a02:2668::/32,"BEE-AS PJSC ""Vimpelcom"""
20483,178.21.24.0/21,EUROCOM EUROCOM Ltd.
20483,217.150.0.0/20,EUROCOM EUROCOM Ltd.
20483,217.150.16.0/20,EUROCOM EUROCOM Ltd.
20483,2a07:5880::/29,EUROCOM EUROCOM Ltd.
20499,193.178.158.0/23,IPC-AS IP Connect LLC
20499,193.201.118.0/23,IPC-AS IP Connect LLC
20576,5.226.152.0/21,GAZSVYAZ Gazprom telecom LLC
20576,31.186.56.0/21,GAZSVYAZ Gazprom telecom LLC
20576,80.247.112.0/20,GAZSVYAZ Gazprom telecom LLC
20576,81.89.64.0/20,GAZSVYAZ Gazprom telecom LLC
20576,87.237.136.0/21,GAZSVYAZ Gazprom telecom LLC
20576,91.102.72.0/21,GAZSVYAZ Gazprom telecom LLC
20576,93.95.136.0/21,GAZSVYAZ Gazprom telecom LLC
20576,109.234.8.0/21,GAZSVYAZ Gazprom telecom LLC
20576,185.11.32.0/22,GAZSVYAZ Gazprom telecom LLC
20576,217.151.128.0/20,GAZSVYAZ Gazprom telecom LLC
20576,2a01:b640::/32,GAZSVYAZ Gazprom telecom LLC
20611,91.213.109.0/24,UK-PS-Group UK PS Group Ltd
20619,194.213.21.0/24,"ALANIT-AS Alanit, Ltd."
20655,195.234.208.0/22,e-StyleISP-AS e-Style ISP LLC
20655,217.174.96.0/20,e-StyleISP-AS e-Style ISP LLC
20655,217.197.112.0/20,e-StyleISP-AS e-Style ISP LLC
20655,2a02:7e80::/32,e-StyleISP-AS e-Style ISP LLC
20690,217.195.96.0/20,APATIT JSC Apatit
20698,185.111.100.0/22,AVTODOR LLC Avtodor-TollRoads
20698,2a06:5d40::/29,AVTODOR LLC Avtodor-TollRoads
20702,217.175.128.0/20,CSSMPS-AS JSC Russian Railways
20702,217.175.144.0/20,CSSMPS-AS JSC Russian Railways
20702,2a03:33a0::/32,CSSMPS-AS JSC Russian Railways
20720,85.233.80.0/20,TOL-AS LLC Tatarstan-On-Line
20720,109.73.192.0/20,TOL-AS LLC Tatarstan-On-Line
20720,217.198.0.0/20,TOL-AS LLC Tatarstan-On-Line
20720,2a11:700::/29,TOL-AS LLC Tatarstan-On-Line
20764,79.141.208.0/20,RASCOM-AS CJSC RASCOM
20764,80.64.96.0/20,RASCOM-AS CJSC RASCOM
20764,81.27.240.0/20,RASCOM-AS CJSC RASCOM
20764,185.5.160.0/22,RASCOM-AS CJSC RASCOM
20764,2a00:1c28::/29,RASCOM-AS CJSC RASCOM
20772,45.84.12.0/22,SWSU-AS OOO Kurier
20772,91.226.116.0/24,SWSU-AS OOO Kurier
20772,185.123.192.0/22,SWSU-AS OOO Kurier
20772,2a06:acc0::/29,SWSU-AS OOO Kurier
20793,217.198.160.0/21,RTL-LLC RTL LLC
20826,193.169.202.0/23,S-LOGISTIC-LTD-AS LLC AST-ENGINEERING
20848,80.68.240.0/20,ROSBUSINESSCONSULTING-AS ROSBUSINESSCONSULTING JSC
20848,185.72.228.0/22,ROSBUSINESSCONSULTING-AS ROSBUSINESSCONSULTING JSC
20848,2a03:40a0::/32,ROSBUSINESSCONSULTING-AS ROSBUSINESSCONSULTING JSC
20872,91.237.20.0/24,"URALSIB-AS PJSC ""BANK URALSIB"""
20872,193.109.114.0/24,"URALSIB-AS PJSC ""BANK URALSIB"""
20872,195.234.190.0/24,"URALSIB-AS PJSC ""BANK URALSIB"""
20872,2001:67c:27c8::/48,"URALSIB-AS PJSC ""BANK URALSIB"""
20895,80.240.48.0/20,"UGTEL ""Yuzhniy TELECOM"" ltd."
20895,81.26.128.0/20,"UGTEL ""Yuzhniy TELECOM"" ltd."
20895,185.20.132.0/22,"UGTEL ""Yuzhniy TELECOM"" ltd."
20895,2a04:d80::/29,"UGTEL ""Yuzhniy TELECOM"" ltd."
20916,91.199.143.0/24,ADMINEXPERT-AS IE Arzanov Vladimir Aleksandrovich
20919,193.3.230.0/24,DF DataFort LLC
20919,217.74.32.0/21,DF DataFort LLC
20919,217.74.40.0/22,DF DataFort LLC
20919,217.74.44.0/24,DF DataFort LLC
20919,217.74.45.0/24,DF DataFort LLC
20919,217.74.46.0/23,DF DataFort LLC
20919,217.198.80.0/21,DF DataFort LLC
20919,217.198.88.0/22,DF DataFort LLC
20919,217.198.92.0/24,DF DataFort LLC
20919,217.198.93.0/24,DF DataFort LLC
20919,217.198.94.0/23,DF DataFort LLC
20919,2a10:61c0::/29,DF DataFort LLC
20985,62.63.64.0/18,ARTX-AS ArtX LLC
20985,80.73.160.0/20,ARTX-AS ArtX LLC
20985,185.35.44.0/22,ARTX-AS ArtX LLC
20985,213.183.224.0/19,ARTX-AS ArtX LLC
20985,217.27.128.0/20,ARTX-AS ArtX LLC
20985,217.197.192.0/20,ARTX-AS ArtX LLC
20985,2a00:5200::/32,ARTX-AS ArtX LLC
21023,91.103.224.0/21,UPB-AS Joint Stock Company Ural Industrial Bank
21030,85.209.68.0/22,CDNNOW-AS Cluster LLC
21030,130.49.154.0/24,CDNNOW-AS Cluster LLC
21030,185.40.154.0/23,CDNNOW-AS Cluster LLC
21030,185.179.196.0/24,CDNNOW-AS Cluster LLC
21030,185.253.20.0/24,CDNNOW-AS Cluster LLC
21030,185.253.21.0/24,CDNNOW-AS Cluster LLC
21030,185.253.22.0/23,CDNNOW-AS Cluster LLC
21030,195.64.117.0/24,CDNNOW-AS Cluster LLC
21030,217.119.139.0/24,CDNNOW-AS Cluster LLC
21030,2a03:6440::/29,CDNNOW-AS Cluster LLC
21030,2a04:8580::/32,CDNNOW-AS Cluster LLC
21030,2a04:8582::/32,CDNNOW-AS Cluster LLC
21051,185.16.8.0/22,NIVAL-AS ASTRUM LLC
21051,195.211.128.0/22,NIVAL-AS ASTRUM LLC
21051,2a05:c3c0::/29,NIVAL-AS ASTRUM LLC
21105,80.89.0.0/20,RTK-Tranzit Alexander Sbezhnev
21105,2a13:c200::/29,RTK-Tranzit Alexander Sbezhnev
21135,80.75.128.0/20,MTT-AS JSC Multiregional Transittelecom
21135,95.169.96.0/19,MTT-AS JSC Multiregional Transittelecom
21135,185.214.60.0/22,MTT-AS JSC Multiregional Transittelecom
21135,2a02:5840::/32,MTT-AS JSC Multiregional Transittelecom
21140,185.212.88.0/22,FLY-TELECOM-AS Fly Telecom LLC
21140,2a0b:7540::/29,FLY-TELECOM-AS Fly Telecom LLC
21143,80.78.192.0/20,TULSUISP Tula State University
21143,185.165.224.0/22,TULSUISP Tula State University
21166,77.94.32.0/20,AS21166 SatGate LLC
21166,77.94.48.0/21,AS21166 SatGate LLC
21166,82.198.0.0/19,AS21166 SatGate LLC
21166,2a02:7200::/32,AS21166 SatGate LLC
21184,80.92.160.0/20,Farpost Farpost Int.
21184,2a0a:5cc0::/29,Farpost Farpost Int.
21226,80.91.192.0/20,RU-KPTUS Krasnoyarsky PTUS ZAO
21226,2a0e:ae00::/29,RU-KPTUS Krasnoyarsky PTUS ZAO
21231,80.92.32.0/20,AEROFLOT PJSC Aeroflot
21266,80.90.64.0/23,"EESNET-AS JOINT-STOCK COMPANY ""MOSCOW ENERGY COMMUNICATION NODE"""
21266,91.226.222.0/23,"EESNET-AS JOINT-STOCK COMPANY ""MOSCOW ENERGY COMMUNICATION NODE"""
21266,176.114.16.0/20,"EESNET-AS JOINT-STOCK COMPANY ""MOSCOW ENERGY COMMUNICATION NODE"""
21266,185.1.118.0/24,"EESNET-AS JOINT-STOCK COMPANY ""MOSCOW ENERGY COMMUNICATION NODE"""
21266,2001:7f8:c9::/48,"EESNET-AS JOINT-STOCK COMPANY ""MOSCOW ENERGY COMMUNICATION NODE"""
21266,2a0b:97c0::/29,"EESNET-AS JOINT-STOCK COMPANY ""MOSCOW ENERGY COMMUNICATION NODE"""
21275,195.24.228.0/23,KOMPANIYA-METALLINVEST-AS JSC Management Company Metallinvest
21298,193.243.138.0/23,IHOUSE-AS Republican Fund 'Mordovia-Internet'
21367,5.134.216.0/21,WILAND-AS TrunkMobile JSC
21367,31.22.32.0/21,WILAND-AS TrunkMobile JSC
21367,46.148.192.0/20,WILAND-AS TrunkMobile JSC
21367,77.246.224.0/20,WILAND-AS TrunkMobile JSC
21367,80.250.208.0/20,WILAND-AS TrunkMobile JSC
21367,84.39.128.0/21,WILAND-AS TrunkMobile JSC
21367,95.143.112.0/20,WILAND-AS TrunkMobile JSC
21367,176.74.8.0/21,WILAND-AS TrunkMobile JSC
21367,185.36.156.0/22,WILAND-AS TrunkMobile JSC
21367,185.245.148.0/22,WILAND-AS TrunkMobile JSC
21367,193.107.152.0/22,WILAND-AS TrunkMobile JSC
21367,2a00:f08::/32,WILAND-AS TrunkMobile JSC
21367,2a03:5a80::/32,WILAND-AS TrunkMobile JSC
21416,45.144.44.0/22,"TCINET-AS ""The Technical center of Internet"" Limited Liability Company"
21416,2a0e:eac0::/29,"TCINET-AS ""The Technical center of Internet"" Limited Liability Company"
21418,149.126.168.0/21,HARVESTR-AS Harvestr Ltd.
21445,2.59.51.0/24,MIRANDA-IX Miranda-Media Ltd
21445,31.40.208.0/22,MIRANDA-IX Miranda-Media Ltd
21445,31.40.252.0/22,MIRANDA-IX Miranda-Media Ltd
21445,37.44.252.0/22,MIRANDA-IX Miranda-Media Ltd
21445,77.83.8.0/22,MIRANDA-IX Miranda-Media Ltd
21445,77.83.16.0/22,MIRANDA-IX Miranda-Media Ltd
21445,78.136.196.0/22,MIRANDA-IX Miranda-Media Ltd
21445,78.136.200.0/21,MIRANDA-IX Miranda-Media Ltd
21445,78.153.137.0/24,MIRANDA-IX Miranda-Media Ltd
21445,78.153.138.0/24,MIRANDA-IX Miranda-Media Ltd
21445,78.153.147.0/24,MIRANDA-IX Miranda-Media Ltd
21445,83.171.252.0/22,MIRANDA-IX Miranda-Media Ltd
21445,83.172.60.0/22,MIRANDA-IX Miranda-Media Ltd
21445,85.115.200.0/22,MIRANDA-IX Miranda-Media Ltd
21445,89.107.136.0/22,MIRANDA-IX Miranda-Media Ltd
21445,91.103.110.0/23,MIRANDA-IX Miranda-Media Ltd
21445,94.126.24.0/21,MIRANDA-IX Miranda-Media Ltd
21445,94.231.216.0/22,MIRANDA-IX Miranda-Media Ltd
21445,109.94.220.0/22,MIRANDA-IX Miranda-Media Ltd
21445,109.236.52.0/22,MIRANDA-IX Miranda-Media Ltd
21445,109.237.104.0/24,MIRANDA-IX Miranda-Media Ltd
21445,178.34.152.0/21,MIRANDA-IX Miranda-Media Ltd
21445,178.34.176.0/20,MIRANDA-IX Miranda-Media Ltd
21445,178.173.124.0/22,MIRANDA-IX Miranda-Media Ltd
21445,185.64.44.0/22,MIRANDA-IX Miranda-Media Ltd
21445,185.94.212.0/22,MIRANDA-IX Miranda-Media Ltd
21445,188.119.76.0/22,MIRANDA-IX Miranda-Media Ltd
21445,188.124.224.0/21,MIRANDA-IX Miranda-Media Ltd
21445,188.124.248.0/21,MIRANDA-IX Miranda-Media Ltd
21445,193.47.44.0/22,MIRANDA-IX Miranda-Media Ltd
21445,193.56.64.0/22,MIRANDA-IX Miranda-Media Ltd
21445,193.56.72.0/22,MIRANDA-IX Miranda-Media Ltd
21445,193.148.52.0/22,MIRANDA-IX Miranda-Media Ltd
21445,217.197.172.0/22,MIRANDA-IX Miranda-Media Ltd
